index, elapse_time, susp_fl, susp_fr, susp_rl, susp_rr, acc_x, acc_y, acc_z, rot_x, rot_y, rot_z
4938,765250,34.99995,43.3795,52.16781,26.10945,-0.72544,2.98078,8.81545,0.03184,0.12537,0.02785
4939,765406,34.99995,43.3795,52.16781,26.10945,-1.03549,3.54821,8.28035,0.04437,0.11818,0.03224
4940,765562,34.99995,43.3795,52.16781,26.10945,-0.05148,0.20231,11.13064,-0.03171,0.02078,0.04277
4941,765723,34.94885,43.3795,52.16781,26.16055,-0.662,3.96839,8.85615,0.06395,0.11964,0.02838
4942,765879,34.99995,43.3795,52.16781,26.10945,-1.10133,3.56138,7.85178,0.05622,0.09792,0.02931
4943,766035,34.99995,43.32841,52.16781,26.16055,-0.48602,3.94205,9.45351,0.04703,0.07954,0.02971
4944,766191,34.99995,43.3795,52.16781,26.10945,-0.56862,1.10492,10.59674,-0.04477,0.07794,0.03211
4945,766349,34.94885,43.3795,52.16781,26.10945,-0.42976,1.0307,9.82341,-0.01292,0.05796,0.03331
4946,766509,34.94885,43.32841,52.16781,26.16055,-1.02951,1.38505,10.18733,-0.01732,0.07767,0.03691
4947,766667,34.99995,43.3795,52.16781,26.16055,-0.30765,2.80002,10.99657,0.00107,0.09313,0.03211
4948,766824,34.94885,43.32841,52.16781,26.16055,-0.58179,0.47645,9.30147,-0.00706,0.10206,0.03171
4949,766981,34.94885,43.3795,52.16781,26.16055,-0.67995,2.17154,9.30985,0.0016,0.11511,0.02785
4950,767137,34.99995,43.3795,52.11671,26.10945,-0.04429,1.99916,8.97466,0.0044,0.04916,0.03917
4951,767296,34.94885,43.3795,52.16781,26.10945,-0.27892,0.92416,10.06522,-0.03611,0.087,0.03118
4952,767454,34.94885,43.3795,52.16781,26.16055,0.12929,2.12126,11.01692,0.006,0.03944,0.03957
4953,767610,34.94885,43.32841,52.16781,26.16055,-0.37828,1.2402,10.91157,-0.00666,0.06941,0.03717
4954,767768,34.99995,43.32841,52.16781,26.16055,-0.00479,1.33836,11.03847,-0.05169,0.08194,0.03158
4955,767929,34.99995,43.3795,52.11671,26.10945,0.08978,4.9979,9.42238,0.00853,0.06675,0.02851
4956,768084,34.94885,43.32841,52.16781,26.16055,-0.99718,3.95283,9.26317,0.05196,0.09979,0.03078
4957,768240,34.99995,43.32841,52.16781,26.16055,-0.64524,0.36512,9.75996,-0.01625,0.07288,0.03491
4958,768397,34.94885,43.32841,52.21891,26.10945,-0.6177,0.77213,9.90002,-0.00213,0.05356,0.03837
4959,768554,34.94885,43.3795,52.16781,26.10945,-1.04148,3.74932,9.51456,0.05889,0.09433,0.03171
4960,768713,34.94885,43.32841,52.16781,26.16055,-0.29449,1.59454,9.9922,-0.04596,0.083,0.03424
4961,768870,34.94885,43.3795,52.16781,26.10945,0.01676,3.39737,9.21528,0.01879,0.08567,0.02811
4962,769025,34.94885,43.3795,52.16781,26.16055,-0.42856,3.65355,9.41759,0.02318,0.0842,0.03104
4963,769181,34.99995,43.32841,52.16781,26.16055,-1.16478,2.37744,10.85292,-0.0056,0.07847,0.03424
4964,769339,34.99995,43.32841,52.16781,26.16055,-0.39025,3.48835,10.53808,0.0421,0.09326,0.03491
4965,769499,34.94885,43.32841,52.16781,26.16055,-0.59496,2.71502,9.60075,0.02132,0.07461,0.03131
4966,769655,34.94885,43.3795,52.16781,26.10945,-1.05105,4.10845,8.30908,0.02158,0.12777,0.02531
4967,769811,34.94885,43.32841,52.16781,26.16055,0.16161,3.36505,10.87207,0.02425,0.07075,0.03357
4968,769967,34.94885,43.3795,52.16781,26.10945,-0.16041,4.12042,11.3976,0.01958,0.08673,0.03171
4969,770127,34.99995,43.32841,52.16781,26.10945,-0.53151,0.64404,11.23359,-0.02625,0.05409,0.03371
4970,770293,34.94885,43.3795,52.16781,26.16055,-0.42018,2.79403,10.20529,0.03797,0.07647,0.03384
4971,770450,34.94885,43.3795,52.16781,26.10945,-0.35674,2.28766,9.87608,0.01439,0.08873,0.03158
4972,770606,34.99995,43.32841,52.11671,26.16055,-0.15323,3.57454,9.39365,0.05409,0.08367,0.03371
4973,770762,34.99995,43.32841,52.16781,26.10945,-0.34117,1.55623,10.67694,0.01079,0.06475,0.03824
4974,770932,34.99995,43.32841,52.16781,26.10945,-0.11253,1.01514,10.63385,-0.00653,0.06715,0.03437
4975,771090,34.94885,43.32841,52.16781,26.16055,-0.33279,4.11563,8.43956,0.02651,0.11924,0.02705
4976,771246,34.94885,43.3795,52.16781,26.10945,-0.53151,0.95289,9.86052,0.00453,0.05756,0.03691
4977,771402,34.94885,43.3795,52.16781,26.10945,-0.7434,0.43694,10.67215,-0.00493,0.04676,0.0389
4978,771560,34.94885,43.32841,52.16781,26.21164,-0.07781,0.98402,10.7775,-0.02665,0.05236,0.03491
4979,771722,34.94885,43.3795,52.16781,26.16055,-0.84156,3.03944,7.84221,0.02438,0.10499,0.02878
4980,771878,34.89776,43.3795,52.16781,26.10945,-0.02514,1.27611,10.53209,0.00333,0.06435,0.03384
4981,772035,34.99995,43.3795,52.16781,26.10945,-0.14126,0.9912,11.35809,0.006,0.05263,0.03877
4982,772192,34.94885,43.32841,52.16781,26.16055,-0.80685,2.4768,9.47146,-0.00453,0.08207,0.03224
4983,772352,34.94885,43.32841,52.16781,26.10945,-0.83677,4.22696,7.45435,0.02571,0.12684,0.02745
4984,772508,34.94885,43.3795,52.16781,26.10945,-1.14084,2.39181,9.64025,0.00506,0.09046,0.03557
4985,772664,34.99995,43.3795,52.16781,26.10945,-0.75776,3.80678,8.40365,0.02252,0.11471,0.02478
4986,772820,34.99995,43.32841,52.16781,26.05836,-0.07781,2.90776,10.64462,0.02132,0.05756,0.03637
4987,772977,34.94885,43.32841,52.16781,26.10945,-1.03908,1.10492,10.23641,-0.03397,0.06009,0.03451
4988,773139,34.99995,43.32841,52.16781,26.10945,0.01556,1.42096,10.43273,-0.0052,0.07581,0.03251
4989,773296,34.94885,43.3795,52.16781,26.10945,-0.16041,2.89459,9.9503,0.03078,0.05636,0.03171
4990,773452,34.94885,43.32841,52.16781,26.16055,-0.69312,3.74214,8.83939,0,0.10925,0.03131
4991,773608,34.94885,43.3795,52.16781,26.10945,-0.1664,0.72305,9.32542,0.00493,0.07754,0.03437
4992,773764,34.99995,43.32841,52.16781,26.16055,-0.52313,3.93248,10.01734,0.04183,0.08207,0.03264
4993,773925,34.94885,43.3795,52.16781,26.10945,-0.13527,0.56383,10.62188,-0.00293,0.05423,0.03411
4994,774083,34.99995,43.3795,52.16781,26.10945,-0.15802,-0.02155,10.66617,0.00386,0.04197,0.04237
4995,774241,34.99995,43.32841,52.16781,26.16055,-0.67397,3.48596,8.85256,0.02438,0.10619,0.03024
4996,774397,34.94885,43.3795,52.16781,26.10945,-0.6201,3.29442,8.59758,0.04357,0.09899,0.03277
4997,774556,34.94885,43.3795,52.16781,26.10945,-1.24738,3.79122,8.76158,0.01585,0.10365,0.03104
4998,774712,34.99995,43.3795,52.16781,26.10945,-0.40582,0.99359,10.85531,-0.01026,0.06502,0.03691
4999,774870,34.99995,43.32841,52.16781,26.16055,-0.75896,0.93853,9.05248,-0.01785,0.06289,0.03637
5000,775027,34.99995,43.3795,52.16781,26.10945,-0.23822,1.58017,10.40041,0.01359,0.06355,0.03504
5001,775184,34.94885,43.3795,52.16781,26.10945,-0.08619,0.75896,10.93911,0.00067,0.04743,0.0377
5002,775345,34.94885,43.32841,52.16781,26.21164,-0.45849,3.39019,8.52456,0.02411,0.09633,0.03091
5003,775501,34.94885,43.32841,52.16781,26.16055,-0.17597,3.22379,8.32703,0.00266,0.0842,0.03198
5004,775657,34.94885,43.32841,52.16781,26.16055,-0.68474,1.16238,8.84777,-0.0469,0.07754,0.03224
5005,775814,34.99995,43.32841,52.16781,26.16055,-0.01676,1.70108,11.1486,-0.00773,0.07168,0.03291
5006,775972,34.94885,43.32841,52.16781,26.16055,-0.22027,2.17753,9.45949,0.00879,0.05955,0.03557
5007,776131,34.99995,43.32841,52.11671,26.16055,-0.90022,2.42892,9.17937,0.00067,0.083,0.03158
5008,776287,34.99995,43.32841,52.16781,26.16055,-0.46208,4.60644,7.90685,0.01092,0.12724,0.02332
5009,776443,34.99995,43.32841,52.16781,26.10945,-0.57581,3.19506,11.74117,0.02691,0.07821,0.03371
5010,776600,34.99995,43.32841,52.16781,26.16055,-1.239,0.53032,8.8346,-0.01026,0.08234,0.03264
5011,776770,34.99995,43.32841,52.16781,26.10945,-0.56383,2.90297,9.43794,0.0397,0.08673,0.03251
5012,776924,34.99995,43.3795,52.16781,26.10945,-0.17238,2.39061,10.25197,0.01612,0.06715,0.03171
5013,777080,34.94885,43.32841,52.16781,26.10945,0.17238,1.63285,10.15381,0.00919,0.05596,0.03864
5014,777235,34.94885,43.3795,52.16781,26.16055,-0.73143,1.63165,10.88763,-0.0048,0.08007,0.03304
5015,777392,34.94885,43.3795,52.16781,26.10945,-0.22625,3.50511,10.05086,0.02345,0.08647,0.03264
5016,777551,34.94885,43.32841,52.16781,26.16055,-0.43455,0.79368,9.64265,0.00493,0.06342,0.03411
5017,777706,34.94885,43.32841,52.16781,26.16055,-1.22823,3.70503,8.45991,0.01665,0.12284,0.02731
5018,777861,34.99995,43.3795,52.16781,26.16055,-0.84396,1.26174,9.08121,-0.02585,0.08007,0.03557
5019,778017,34.99995,43.3795,52.16781,26.10945,-0.6189,1.09295,9.52054,-0.01665,0.06755,0.03357
5020,778173,34.94885,43.32841,52.16781,26.10945,-0.65242,4.44364,8.64427,-0.00053,0.11165,0.02638
5021,778332,34.99995,43.3795,52.16781,26.10945,-1.30963,1.55384,8.53653,-0.00853,0.08926,0.03557
5022,778488,34.94885,43.3795,52.16781,26.10945,-0.68115,3.54701,8.9196,0.01879,0.11218,0.02904
5023,778643,34.99995,43.3795,52.16781,26.10945,-0.58299,2.65517,10.15141,0.00573,0.08394,0.03304
5024,778799,34.94885,43.32841,52.16781,26.10945,-0.61052,1.05105,9.76355,-0.02904,0.07967,0.03118
5025,778958,34.94885,43.32841,52.16781,26.16055,-0.15682,3.39139,11.67532,0.006,0.07474,0.03517
5026,779114,34.94885,43.3795,52.16781,26.10945,-0.71228,4.29759,8.89207,0.00107,0.10965,0.02745
5027,779269,34.94885,43.3795,52.16781,26.16055,-0.00718,1.45089,10.92235,0.00053,0.06808,0.03184
5028,779425,34.99995,43.32841,52.11671,26.16055,-0.43096,4.23654,8.45991,0.05822,0.11711,0.02878
5029,779580,34.94885,43.3795,52.16781,26.10945,-0.36392,0.27773,9.46548,-0.03291,0.05076,0.03544
5030,779739,34.94885,43.3795,52.16781,26.10945,-0.24062,3.52666,9.65342,0.02425,0.10778,0.02691
5031,779894,34.99995,43.32841,52.16781,26.16055,-0.04788,2.46722,10.44231,0.02491,0.06395,0.03637
5032,780050,34.94885,43.32841,52.16781,26.16055,-0.6201,2.88621,9.30866,0.06102,0.10912,0.02958
5033,780205,34.94885,43.32841,52.16781,26.16055,-0.79128,0.83797,8.72208,-0.03171,0.07727,0.03357
5034,780361,34.99995,43.32841,52.16781,26.16055,-0.40701,3.53863,10.902,0.01039,0.08887,0.03171
5035,780520,34.94885,43.32841,52.16781,26.16055,0.10295,3.50511,9.60195,0.00586,0.09726,0.02931
5036,780674,34.94885,43.32841,52.11671,26.10945,-0.6177,3.56138,8.98544,0.06328,0.087,0.03211
5037,780829,34.94885,43.3795,52.16781,26.16055,-0.28132,2.12725,8.86214,-0.01132,0.09753,0.03144
5038,780985,34.99995,43.3795,52.16781,26.16055,0.00239,3.78523,10.28549,0.05089,0.07194,0.03251
5039,781143,34.94885,43.32841,52.16781,26.16055,-0.55905,0.2909,9.29429,-0.06422,0.07847,0.03277
5040,781299,34.94885,43.3795,52.16781,26.16055,-0.51356,2.8503,10.74039,0.00666,0.07341,0.03051
5041,781455,34.94885,43.32841,52.16781,26.10945,-0.73502,1.4856,10.86249,-0.03464,0.0882,0.03118
5042,781612,34.94885,43.32841,52.16781,26.16055,0.01676,1.20069,11.64659,0.0044,0.05969,0.03437
5043,781767,34.94885,43.3795,52.16781,26.16055,-0.27653,1.34554,11.23958,0.01492,0.03557,0.0393
5044,781926,34.94885,43.32841,52.16781,26.16055,-0.90022,2.83952,8.56286,0.02798,0.09286,0.03371
5045,782081,34.94885,43.32841,52.16781,26.16055,-0.64045,2.57975,11.33415,0.03637,0.06222,0.03491
5046,782237,34.94885,43.32841,52.16781,26.10945,-0.91578,3.56616,9.17338,0.04223,0.08833,0.03291
5047,782392,34.94885,43.3795,52.21891,26.10945,-0.19632,1.17436,9.75158,-0.05049,0.08167,0.03171
5048,782548,34.94885,43.32841,52.16781,26.21164,-0.43455,0.12689,10.56202,-0.01426,0.03957,0.03797
5049,782717,34.94885,43.3795,52.16781,26.16055,-0.13168,3.32195,10.46506,0.0401,0.07141,0.03331
5050,782874,34.94885,43.32841,52.16781,26.16055,-0.38188,3.66193,9.45949,0.0433,0.12377,0.02904
5051,783030,34.94885,43.32841,52.16781,26.16055,-0.0814,1.74896,10.07001,-0.01119,0.06901,0.03331
5052,783188,34.94885,43.32841,52.16781,26.16055,-0.12929,2.85868,9.81862,0.03557,0.10325,0.03171
5053,783347,34.94885,43.32841,52.16781,26.16055,-0.6201,2.05782,9.25598,-0.01812,0.09966,0.03211
5054,783504,34.94885,43.32841,52.16781,26.16055,-0.45969,2.63362,7.64828,0.03104,0.10512,0.02798
5055,783660,34.94885,43.32841,52.16781,26.16055,0.13767,1.16598,11.13543,-0.01612,0.07408,0.03357
5056,783817,34.94885,43.3795,52.16781,26.16055,-1.18513,3.08373,7.32267,0.00107,0.10792,0.03251
5057,783973,34.94885,43.32841,52.16781,26.16055,-1.47243,1.75854,9.76236,0.004,0.07168,0.02918
5058,784132,34.94885,43.32841,52.16781,26.16055,-0.26695,1.06901,9.40323,-0.02025,0.06182,0.03611
5059,784289,34.94885,43.32841,52.16781,26.16055,-0.31723,-0.18435,10.71405,-0.00973,0.04357,0.03904
5060,784448,34.99995,43.32841,52.16781,26.16055,-1.04028,1.51553,8.58202,-0.0032,0.10818,0.03344
5061,784605,34.94885,43.32841,52.16781,26.16055,-0.75058,3.0981,9.01297,0.03984,0.10898,0.03277
5062,784761,34.99995,43.32841,52.16781,26.10945,-0.81163,7.65067,8.7137,-0.0032,0.20105,0.00546
5063,784921,34.99995,43.3795,52.16781,25.54741,0.75537,0.01915,10.21366,0.03571,0.01439,0.05676
5064,785077,34.99995,43.32841,52.16781,25.49632,-0.80086,2.48758,8.47188,0.06275,0.10845,0.02318
5065,785233,34.99995,43.32841,52.16781,25.59851,-0.2885,2.70904,10.42076,0.02651,0.06742,0.03038
5066,785390,34.94885,43.32841,52.16781,25.54741,-1.13605,3.29083,7.78714,-0.00027,0.12351,0.02811
5067,785550,34.94885,43.32841,52.16781,25.59851,0.06225,1.67953,9.7037,-0.02625,0.13749,0.02878
5068,785706,34.99995,43.3795,52.11671,25.54741,-0.63686,2.15957,9.87608,-0.06861,0.1355,0.01958
5069,785863,34.99995,43.32841,52.11671,25.54741,-1.23182,2.96761,9.73482,-0.03238,0.06635,0.02691
5070,786020,35.05104,43.3795,52.16781,25.34303,-1.82438,11.46224,11.74955,0.09433,0.1287,-0.04636
5071,786179,36.53279,43.89045,52.11671,21.76639,0.11013,4.65792,9.86052,-0.01825,0.0449,0.00533
5072,786338,36.17513,43.53278,52.16781,23.40143,-0.47764,1.58376,9.61272,-0.08633,0.09393,-0.05849
5073,786496,36.12404,43.58388,52.11671,25.03646,-0.66798,-1.15161,8.52575,-0.07261,0.10232,-0.06702
5074,786655,36.12404,43.63498,52.11671,25.29194,0.51356,1.13485,8.78074,0.02332,0.08553,-0.07115
5075,786811,36.94156,43.94155,52.16781,23.70799,0.20949,5.79277,7.25683,-0.10432,0.01932,-0.10912
5076,786968,36.94156,43.89045,52.11671,24.11675,1.58855,3.35547,8.08522,0.12364,0.05622,-0.15921
5077,787127,36.99265,43.83936,52.11671,24.57661,-1.9417,2.65278,11.55921,0.19585,-0.07647,-0.19212
5078,787286,37.24812,43.73717,52.11671,24.47442,0.43934,8.31626,11.13424,0.07008,-0.04383,-0.28658
5079,787444,37.65688,43.83936,52.16781,24.06566,-1.5275,4.99311,10.04727,-0.03637,0.02545,-0.35293
5080,787603,37.40141,43.3795,52.16781,26.21164,0.7422,2.46363,9.56484,-0.02078,0.0445,-0.19119
5081,787763,37.19703,43.17512,52.16781,27.02916,1.99437,8.61194,11.87524,0.02611,0.04317,-0.20731
5082,787920,37.4525,43.3795,52.11671,26.51821,1.45687,3.05979,11.88721,-0.05249,0.03611,-0.3452
5083,788086,37.09484,43.73717,52.11671,23.6569,1.19471,1.17316,7.64947,0.02478,-0.02118,-0.27725
5084,788243,36.4817,43.78826,52.11671,24.52551,1.35991,4.99909,9.96347,0.16308,-0.05409,-0.25047
5085,788400,36.17513,43.58388,52.11671,24.21894,-0.16999,3.29921,10.80144,0.10792,-0.06622,-0.24874
5086,788572,36.94156,43.48169,52.16781,24.16785,-0.35434,4.27964,12.40556,-0.0481,-0.07421,-0.25354
5087,788732,37.60579,43.58388,52.11671,23.50362,1.22224,-0.71706,6.67743,-0.12484,0.0834,-0.18852
5088,788890,37.29922,43.78826,52.11671,24.27004,1.61369,5.74728,7.08205,0.12524,-0.01186,-0.19105
5089,789047,36.89046,43.68607,52.16781,24.6277,2.37146,5.75925,7.06409,0.19092,0.03184,-0.16627
5090,789203,36.89046,43.58388,52.11671,24.16785,1.54426,5.79517,10.83017,0.13789,-0.02225,-0.15402
5091,789364,36.89046,43.32841,52.11671,24.27004,0.92177,4.0893,9.7875,0.09699,0.02625,-0.1756
5092,789520,36.32841,43.68607,52.11671,21.81749,1.64242,2.50553,8.90404,-0.00879,0.04983,-0.16334
5093,789677,36.58389,44.19702,52.11671,23.19705,3.51708,6.30752,8.99502,0.14789,0.01919,-0.31189
5094,789833,35.86856,43.94155,52.16781,24.6788,2.40019,4.9943,8.70412,0.10112,-0.03637,-0.33068
5095,789994,36.43061,44.3503,52.11671,23.86128,1.49997,4.14915,11.5197,-0.09473,-0.07168,-0.32295
5096,790153,36.58389,43.94155,52.11671,26.77369,4.49392,3.37343,5.75087,0.09033,-0.1279,-0.33308
5097,790310,35.86856,43.99264,52.11671,27.28463,0.42018,2.68151,9.67377,0.16387,0.08314,-0.36732
5098,790466,36.02185,44.55468,52.11671,25.49632,3.14359,7.03895,13.01488,-0.10099,0.14003,-0.23768
5099,790624,35.35762,44.3503,52.16781,24.57661,3.06937,2.4349,8.52934,0.2193,0.0004,-0.25154
5100,790784,34.33572,44.24812,52.16781,24.21894,2.11767,7.17183,15.48091,-0.05955,0.14176,-0.29604
5101,790942,34.64228,44.50359,52.16781,24.16785,2.66235,2.47321,6.87375,-0.04037,0.23302,-0.2594
5102,791099,35.15324,44.14592,52.11671,24.42332,-0.18435,3.02867,15.55872,-0.11485,0.09899,-0.23062
5103,791258,35.61309,44.14592,52.11671,25.03646,1.41138,0.49201,9.19134,-0.1355,0.06115,-0.1748
5104,791415,35.97075,44.4525,52.16781,25.44522,1.62207,3.48955,5.76404,-0.00746,0.00759,-0.10658
5105,791576,35.4598,43.73717,52.16781,25.75179,-0.07422,5.55694,9.98502,-0.08287,0.08713,-0.07234
5106,791734,36.73717,44.04374,52.16781,24.78099,1.01155,4.72615,8.77954,-0.19985,0.05875,-0.09366
5107,791891,36.32841,44.09483,52.11671,25.44522,1.00916,3.12443,7.76679,0.03238,0.05383,-0.06382
5108,792047,36.02185,43.73717,52.16781,25.44522,-0.16161,7.09163,9.39365,0.12417,0.09606,-0.02292
5109,792208,35.97075,43.83936,52.11671,25.29194,-0.03591,2.21942,8.27197,-0.02478,0.15708,-0.0401
5110,792366,36.58389,43.53278,52.11671,25.54741,-0.05986,-0.02634,7.59321,-0.00426,0.04663,-0.01639
5111,792525,35.71528,43.3795,52.11671,25.13865,-1.28928,5.7389,16.30092,0.10712,0.06875,0.01985
5112,792682,35.76637,43.22622,52.16781,24.6788,0.84515,0.05986,13.84806,0.02585,0.03331,-0.00946
5113,792839,36.68608,43.02184,52.11671,23.70799,1.20668,6.66905,6.29675,0.04863,0.0906,0.04143
5114,792997,36.12404,42.66417,52.16781,25.29194,-0.85473,5.12958,9.67617,0.10925,0.04903,0.0425
5115,793153,36.73717,42.81746,52.16781,24.16785,-1.59813,5.67665,10.4471,-0.1764,0.06435,0.02798
5116,793311,36.27732,42.76637,52.16781,22.43063,1.16119,2.88262,8.9603,-0.01119,0.06169,0.01799
5117,793467,36.12404,42.45979,52.16781,21.97077,-0.41061,7.19098,8.40485,-0.06821,0.01106,0.04596
5118,793624,36.37951,42.71527,52.11671,22.22625,-0.62369,2.92691,8.14268,0.03198,0.06728,0.04104
5119,793783,36.4817,42.56199,52.11671,22.58391,-0.63925,8.33781,15.41507,0.09633,0.10059,0.02438
5120,793940,37.04375,43.12403,52.16781,21.76639,-0.56144,5.86699,8.02297,-0.093,0.03211,0.01359
5121,794097,37.5036,42.97074,52.16781,21.97077,0.25379,7.30591,9.03931,-0.02305,0.03304,0.0409
5122,794253,37.35032,43.02184,52.11671,21.56202,-0.97683,6.42245,10.12867,-0.05569,0.17893,-0.01759
5123,794425,37.14594,42.71527,52.11671,21.7153,-1.55384,7.14071,11.82137,0.06009,0.00226,0.04064
5124,794580,36.63498,42.71527,52.11671,22.63501,-1.27611,0.72544,7.40766,0.05263,0.0064,0.06875
5125,794735,35.40871,42.4087,52.16781,24.37223,-0.90261,10.25556,11.81299,0.20131,0.10539,0.01146
5126,794892,35.56199,42.66417,52.16781,24.16785,-1.08218,3.67749,14.43464,0.13816,0.11085,0.05089
5127,795048,36.07294,42.81746,52.11671,20.89778,-3.68827,2.15358,12.74194,-0.11098,0.00133,0.03997
5128,795208,37.29922,42.81746,52.11671,20.23355,0.19872,-1.6101,10.31781,-0.10339,-0.08287,0.11511
5129,795366,36.73717,43.27731,52.11671,20.64231,0.64165,8.24563,6.78517,0.26673,0.10272,-0.04064
5130,795521,36.63498,43.27731,52.11671,23.04376,-0.49081,7.8027,9.88207,0.2165,0.14749,-0.03837
5131,795677,36.83937,43.3795,52.11671,18.54742,-2.53666,6.20338,8.81425,-0.20171,-0.00786,0.04437
5132,795837,36.4817,43.53278,52.11671,17.62771,3.24295,0.64883,2.97958,-0.04037,0.13443,0.01306
5133,795992,36.4817,43.32841,52.11671,21.15325,-2.74016,7.95114,9.11353,0.20638,0.03371,-0.0032
5134,796148,36.4817,42.97074,52.11671,19.97807,-2.1488,3.73256,7.77517,0.05769,0.02052,0.09606
5135,796303,36.68608,43.3795,52.11671,20.6934,0.90261,6.15549,11.09473,-0.0918,-0.00679,-0.04077
5136,796461,35.10214,42.56199,52.11671,21.76639,0.01796,-4.93086,9.56843,-0.09606,-0.0457,0.00986
5137,796621,33.21163,42.25542,52.11671,26.36493,2.80241,-3.8798,7.74285,0.11898,0.10712,-0.06901
5138,796777,33.10944,41.79556,52.16781,28.66419,-2.83593,-6.95156,18.71907,0.10992,-0.07874,-0.06901
5139,796936,31.83207,41.3868,52.16781,29.12405,3.89177,-3.39378,14.0791,0.05889,-0.13776,-0.16774
5140,797094,33.31382,41.99994,52.16781,29.83937,0.98402,-7.25084,6.89291,-0.01492,-0.07368,0.13656
5141,797251,32.34302,41.48899,52.16781,29.83937,3.25013,1.82079,10.35373,0.11511,0.05409,-0.00826
5142,797410,34.02915,41.74447,52.16781,27.79558,0.27533,-3.27886,9.6199,-0.05569,-0.10938,0.00067
5143,797567,33.67149,41.59118,52.16781,29.5328,1.50835,-3.66313,10.66138,0.11418,0.27432,-0.10112
5144,797724,33.87586,41.59118,52.16781,30.70799,0.60214,-2.43251,15.45816,0.06835,0.01146,-0.12191
5145,797881,34.74448,41.99994,52.16781,29.37952,3.61046,-1.18872,8.07923,-0.0385,0.07474,-0.11778
5146,798041,33.92696,42.20432,52.16781,29.17514,-0.85593,-3.53025,5.28041,-0.02025,0.07088,-0.00027
5147,798199,33.77367,41.99994,52.16781,26.31383,2.63003,1.62686,7.95713,-0.02172,0.18772,-0.04503
5148,798355,35.10214,42.05104,52.16781,26.46712,4.27724,6.72531,9.90481,0.12364,-0.03584,-0.31589
5149,798511,34.69338,43.22622,52.16781,26.16055,2.52947,-0.60454,8.49702,-0.02878,-0.0417,-0.27699
5150,798669,34.38681,44.29921,52.16781,22.94157,2.04106,1.62207,10.40999,-0.03184,0.01599,-0.1752
5151,798829,36.27732,43.83936,52.11671,24.52551,2.55461,7.74405,7.91403,0.03224,0.02491,-0.21717
5152,798984,35.81747,43.73717,52.11671,26.16055,2.45406,8.05769,10.93552,0.13496,-0.11125,-0.20771
5153,799141,34.84666,42.91965,52.11671,27.18244,0.84635,-1.88543,11.87165,-0.0401,-0.01825,-0.1311
5154,799300,33.72258,43.17512,52.11671,28.97076,4.16352,1.12647,13.56674,-0.11191,0.11418,-0.33041
5155,799457,33.41601,43.17512,52.16781,29.02186,3.35308,-4.29999,9.99579,-0.06075,-0.0429,-0.25834
5156,799618,33.26273,43.94155,52.11671,28.05105,4.69862,-0.46088,7.02938,-0.01932,0.08247,-0.48336
5157,799775,32.44521,43.73717,52.11671,30.91237,2.90656,0.62968,9.59117,0.27899,-0.1267,-0.92676
5158,799931,32.08755,44.70797,52.11671,30.35032,2.39181,-0.10295,8.9208,-0.10152,0.14202,-0.52107
5159,800088,32.03645,44.4014,52.11671,30.09485,4.5837,-2.00275,9.33739,0.04863,-0.02611,-0.30617
5160,800257,32.5474,44.19702,52.11671,31.21894,9.76595,7.32865,8.46949,0.10832,-0.12497,-0.79792
5161,800414,32.80288,46.2919,52.11671,29.27733,3.45004,1.82438,6.8127,-0.18719,-0.15735,-0.83216
5162,800572,31.47441,44.55468,52.11671,31.88317,4.05219,-1.76333,10.39203,0.15721,-0.24661,-1.01802
5163,800731,31.16784,45.83205,52.11671,30.6058,7.17901,1.63524,10.30105,0.0012,0.04557,-0.92729
5164,800888,32.75178,45.88315,52.11671,31.47441,10.70567,1.93212,18.04031,0.32149,-0.25714,-0.91117
5165,801050,32.44521,46.64957,52.11671,32.03645,11.29824,4.76805,13.36683,0.03997,-0.16201,-1.3539
5166,801209,32.64959,46.59847,52.11671,30.81018,2.41096,1.97641,8.52456,-0.10605,-0.2233,-0.66962
5167,801367,34.08024,45.78096,52.11671,30.96346,6.50265,0.62608,8.9591,0.06488,-0.29551,-0.34041
5168,801524,33.10944,46.13862,52.11671,31.62769,13.56315,4.08571,14.3293,0.03797,-0.07234,-0.91557
5169,801686,32.85397,46.75176,52.11671,31.47441,8.9172,1.1169,5.84664,0.18026,-0.17933,-0.98098
5170,801843,32.39412,46.59847,52.11671,29.99266,5.67665,1.64841,8.56047,0.16041,-0.15362,-0.63618
5171,802000,32.75178,46.2919,52.11671,29.43062,12.56357,5.2038,16.87912,-0.13363,-0.25061,-0.82537
5172,802160,32.90506,47.3138,52.11671,31.32113,8.53772,3.71341,10.98939,0.23928,-0.23795,-1.13207
5173,802318,32.5985,46.49628,52.11671,30.45251,0.10175,3.54222,9.02255,0.11938,-0.06115,-0.41035
5174,802478,34.5401,46.13862,52.11671,27.23354,2.0638,6.80193,8.74362,-0.15735,-0.03571,-0.13803
5175,802636,34.33572,46.18972,52.11671,27.94886,1.95367,0.55306,11.36528,0.04916,-0.15308,-0.50335
5176,802794,34.23353,46.3941,52.11671,28.30653,5.09007,5.96994,10.10473,0.03184,-0.16241,-0.50388
5177,802952,33.97805,46.3941,52.11671,28.30653,6.28598,3.84509,10.75835,0.01692,-0.30217,-0.46125
5178,803110,33.26273,46.24081,52.11671,28.6131,5.43244,0.37948,8.13071,0.03064,0.03171,-0.53319
